student_id,record_date,record_type,location,amount,frequency,access_time,weekday
S000378,2025-09-02,consumption,食堂二楼,16.88,2.0,2025-09-02 16:16:00,1
S000378,2025-09-06,consumption,校园超市,40.74,3.0,2025-09-06 07:22:00,5
S000378,2025-09-17,access,图书馆,0.0,1.0,2025-09-17 12:06:00,2
S000378,2025-09-24,consumption,浴室,3.66,1.0,2025-09-24 13:50:00,2
S000378,2025-09-29,consumption,快递点,0.93,1.0,2025-09-29 07:36:00,0
S000378,2025-10-07,consumption,开水房,4.83,2.0,2025-10-07 13:01:00,1
S000378,2025-10-12,consumption,食堂二楼,24.27,3.0,2025-10-12 17:53:00,6
S000378,2025-10-29,consumption,食堂二楼,7.3,3.0,2025-10-29 07:40:00,2
S000378,2025-11-04,consumption,开水房,1.06,1.0,2025-11-04 12:36:00,1
S000379,2025-09-02,access,图书馆,0.0,1.0,2025-09-02 15:23:00,1
S000379,2025-09-04,consumption,食堂二楼,31.75,1.0,2025-09-04 20:07:00,3
S000379,2025-10-02,consumption,快递点,33.605000000000004,3.0,2025-10-02 19:32:00,3
S000379,2025-10-03,consumption,食堂二楼,35.46,1.0,2025-10-03 08:24:00,4
S000379,2025-10-16,consumption,食堂一楼,25.37,2.0,2025-10-16 20:29:00,3
S000379,2025-10-21,consumption,快递点,1.11,1.0,2025-10-21 15:57:00,1
S000379,2025-10-21,consumption,快递点,1.58,3.0,2025-10-21 11:51:00,1
S000379,2025-11-09,consumption,快递点,3.05,1.0,2025-11-09 08:10:00,6
S000379,2025-11-15,access,宿舍楼,0.0,1.0,2025-11-15 15:10:00,5
S000379,2025-11-26,consumption,校园超市,16.04,2.0,2025-11-26 23:50:00,2
S000380,2025-09-11,access,宿舍楼,0.0,1.0,2025-09-11 20:44:00,3
S000380,2025-09-12,access,图书馆,0.0,1.0,2025-09-12 11:45:00,4
S000380,2025-10-17,consumption,校园超市,13.15,1.0,2025-10-17 09:32:00,4
S000380,2025-10-26,consumption,食堂三楼,36.49,2.0,2025-10-26 23:35:00,6
S000380,2025-10-31,consumption,开水房,18.245,3.0,2025-10-31 22:02:00,4
S000380,2025-11-07,access,宿舍楼,0.0,1.0,2025-11-07 06:43:00,4
S000380,2025-11-10,consumption,食堂二楼,11.23,2.0,2025-11-10 11:06:00,0
S000380,2025-11-22,access,图书馆,0.0,1.0,2025-11-22 09:22:00,5
S000380,2025-11-29,consumption,食堂二楼,13.1,1.0,2025-11-29 23:24:00,5
S000380,2025-11-30,consumption,快递点,2.03,1.0,2025-11-30 21:34:00,6
S000381,2025-09-17,access,图书馆,0.0,1.0,2025-09-17 09:26:00,2
S000381,2025-09-18,consumption,快递点,2.65,1.0,2025-09-18 07:11:00,3
S000381,2025-09-27,access,宿舍楼,0.0,1.0,2025-09-27 10:14:00,5
S000381,2025-09-30,consumption,食堂二楼,30.98,1.0,2025-09-30 14:05:00,1
S000381,2025-10-06,consumption,食堂三楼,24.1,3.0,2025-10-06 12:46:00,0
S000381,2025-10-17,consumption,开水房,1.38,1.0,2025-10-17 10:47:00,4
S000381,2025-11-05,consumption,食堂三楼,28.41,1.0,2025-11-05 09:32:00,2
S000381,2025-11-10,consumption,食堂三楼,12.45,3.0,2025-11-10 10:40:00,0
S000381,2025-11-17,access,宿舍楼,0.0,2.0,2025-11-17 11:51:00,0
S000381,2025-11-20,access,图书馆,0.0,1.0,2025-11-20 08:40:00,3
S000382,2025-09-12,consumption,快递点,3.59,3.0,2025-09-12 08:30:00,4
S000382,2025-09-16,access,图书馆,0.0,1.0,2025-09-16 12:15:00,1
S000382,2025-09-17,consumption,校园超市,5.52,2.0,2025-09-17 17:54:00,2
S000382,2025-09-17,consumption,食堂一楼,43.92,1.0,2025-09-17 17:45:00,2
S000382,2025-09-25,consumption,快递点,3.92,3.0,2025-09-25 08:26:00,3
S000382,2025-09-26,consumption,快递点,0.76,3.0,2025-09-26 13:59:00,4
S000382,2025-10-09,consumption,浴室,0.68,1.0,2025-10-09 22:13:00,3
S000382,2025-10-13,access,宿舍楼,0.0,1.0,2025-10-13 14:25:00,0
S000382,2025-10-27,consumption,食堂三楼,16.99,2.0,2025-10-27 09:39:00,0
S000382,2025-11-08,consumption,快递点,0.82,1.0,2025-11-08 11:38:00,5
S000383,2025-09-05,consumption,校园超市,23.58,2.0,2025-09-05 12:43:00,4
S000383,2025-09-06,consumption,开水房,2.27,1.0,2025-09-06 08:36:00,5
S000383,2025-10-09,consumption,快递点,3.93,2.0,2025-10-09 15:41:00,3
S000383,2025-10-10,consumption,食堂二楼,43.57,3.0,2025-10-10 13:36:00,4
S000383,2025-10-18,access,宿舍楼,0.0,1.0,2025-10-18 18:29:00,5
S000383,2025-10-21,consumption,浴室,0.87,1.0,2025-10-21 09:26:00,1
S000383,2025-10-24,consumption,食堂三楼,14.76,3.0,2025-10-24 18:10:00,4
S000383,2025-11-02,consumption,食堂一楼,16.36,2.0,2025-11-02 18:35:00,6
S000383,2025-11-05,access,宿舍楼,0.0,1.0,2025-11-05 17:03:00,2
S000383,2025-11-09,access,图书馆,0.0,1.0,2025-11-09 17:24:00,6
S000384,2025-09-16,consumption,食堂二楼,25.3,2.0,2025-09-16 12:50:00,1
S000384,2025-10-01,access,图书馆,0.0,1.0,2025-10-01 18:38:00,2
S000384,2025-10-12,consumption,食堂二楼,30.4,1.0,2025-10-12 22:54:00,6
S000384,2025-10-14,access,图书馆,0.0,1.0,2025-10-14 19:18:00,1
S000384,2025-10-23,consumption,快递点,3.82,3.0,2025-10-23 23:44:00,3
S000384,2025-10-29,consumption,快递点,1.26,2.0,2025-10-29 19:56:00,2
S000384,2025-10-29,access,图书馆,0.0,1.0,2025-10-29 13:42:00,2
S000384,2025-11-05,consumption,食堂一楼,34.69,3.0,2025-11-05 21:38:00,2
S000384,2025-11-13,consumption,食堂三楼,26.8,1.0,2025-11-13 12:35:00,3
S000384,2025-11-27,consumption,开水房,3.3,1.0,2025-11-27 10:40:00,3
S000385,2025-09-08,consumption,食堂二楼,20.42,1.0,2025-09-08 13:16:00,0
S000385,2025-09-26,access,图书馆,10.21,1.0,2025-09-26 20:44:00,4
S000385,2025-09-27,access,图书馆,0.0,1.0,2025-09-27 09:11:00,5
S000385,2025-10-01,consumption,开水房,4.26,3.0,2025-10-01 22:31:00,2
S000385,2025-10-17,access,宿舍楼,0.0,2.5,2025-10-17 17:36:00,4
S000385,2025-10-22,consumption,开水房,1.7,2.0,2025-10-22 18:58:00,2
S000385,2025-10-29,consumption,开水房,4.53,2.0,2025-10-29 16:12:00,2
S000385,2025-10-31,access,宿舍楼,0.0,1.0,2025-10-31 18:24:00,4
S000385,2025-11-16,access,宿舍楼,0.0,1.0,2025-11-16 08:27:00,6
S000385,2025-11-28,consumption,食堂三楼,16.22,1.0,2025-11-28 16:50:00,4
S000386,2025-09-08,consumption,校园超市,8.96,1.0,2025-09-08 20:14:00,0
S000386,2025-09-15,access,图书馆,0.0,1.0,2025-09-15 08:29:00,0
S000386,2025-09-15,consumption,食堂三楼,7.53,2.0,2025-09-15 12:45:00,0
S000386,2025-09-24,consumption,快递点,1.79,3.0,2025-09-24 14:41:00,2
S000386,2025-10-06,consumption,食堂三楼,30.52,3.0,2025-10-06 09:17:00,0
S000386,2025-10-13,access,宿舍楼,0.0,1.0,2025-10-13 22:05:00,0
S000386,2025-10-14,consumption,食堂一楼,25.61,3.0,2025-10-14 06:36:00,1
S000386,2025-10-14,consumption,校园超市,8.52,3.0,2025-10-14 10:20:00,1
S000386,2025-10-18,consumption,校园超市,1.94,2.0,2025-10-18 20:11:00,5
S000386,2025-11-09,consumption,食堂二楼,38.55,1.0,2025-11-09 19:52:00,6
S000387,2025-09-14,access,图书馆,0.0,1.0,2025-09-14 08:34:00,6
S000387,2025-09-15,consumption,开水房,4.84,3.0,2025-09-15 06:44:00,0
S000387,2025-10-16,access,图书馆,0.0,1.0,2025-10-16 09:05:00,3
S000387,2025-10-18,access,宿舍楼,0.0,1.0,2025-10-18 08:58:00,5
S000387,2025-10-27,consumption,食堂二楼,22.39,2.0,2025-10-27 19:25:00,0
S000387,2025-10-29,consumption,快递点,3.56,3.0,2025-10-29 21:03:00,2
S000387,2025-11-07,consumption,食堂三楼,17.05,3.0,2025-11-07 10:14:00,4
S000387,2025-11-11,consumption,食堂二楼,68.63,1.0,2025-11-11 17:52:00,1
S000387,2025-11-22,consumption,食堂一楼,33.43,2.0,2025-11-22 22:52:00,5
S000387,2025-11-24,consumption,食堂二楼,24.79,2.0,2025-11-24 22:51:00,0
S000388,2025-09-06,consumption,食堂二楼,19.27,2.0,2025-09-06 11:46:00,5
S000388,2025-09-15,consumption,食堂一楼,17.76,3.0,2025-09-15 07:59:00,0
S000388,2025-09-16,consumption,浴室,2.06,3.0,2025-09-16 10:33:00,1
S000388,2025-09-17,consumption,食堂二楼,15.23,3.0,2025-09-17 20:42:00,2
S000388,2025-09-25,consumption,食堂一楼,15.84,3.0,2025-09-25 15:14:00,3
S000388,2025-11-08,consumption,食堂三楼,16.45,2.0,2025-11-08 22:42:00,5
S000388,2025-11-13,consumption,食堂一楼,55.28,1.0,2025-11-13 18:33:00,3
S000388,2025-11-20,access,图书馆,0.0,1.0,2025-11-20 21:28:00,3
S000388,2025-11-20,consumption,校园超市,26.01,1.0,2025-11-20 07:12:00,3
S000388,2025-11-27,consumption,食堂二楼,48.79,1.0,2025-11-27 20:00:00,3
S000389,2025-09-07,consumption,校园超市,5.75,1.0,2025-09-07 22:11:00,6
S000389,2025-09-29,consumption,校园超市,15.9,2.0,2025-09-29 08:32:00,0
S000389,2025-10-01,consumption,食堂二楼,21.62,1.5,2025-10-01 20:14:00,2
S000389,2025-10-15,access,宿舍楼,0.0,1.0,2025-10-15 18:05:00,2
S000389,2025-10-17,access,图书馆,0.0,1.0,2025-10-17 20:22:00,4
S000389,2025-10-18,access,宿舍楼,0.0,1.0,2025-10-18 12:58:00,5
S000389,2025-10-20,consumption,快递点,4.82,3.0,2025-10-20 11:53:00,0
S000389,2025-10-21,consumption,开水房,0.62,3.0,2025-10-21 11:36:00,1
S000389,2025-11-20,access,图书馆,0.0,1.0,2025-11-20 13:08:00,3
S000389,2025-11-29,consumption,浴室,3.22,1.0,2025-11-29 06:18:00,5
S000390,2025-09-20,consumption,食堂三楼,23.6,3.0,2025-09-20 23:14:00,5
S000390,2025-09-20,consumption,开水房,4.36,3.0,2025-09-20 10:45:00,5
S000390,2025-09-26,consumption,食堂一楼,38.15,1.0,2025-09-26 21:07:00,4
S000390,2025-09-28,access,图书馆,0.0,1.0,2025-09-28 10:10:00,6
S000390,2025-10-04,access,宿舍楼,0.0,1.0,2025-10-04 12:20:00,5
S000390,2025-10-27,access,图书馆,0.0,1.0,2025-10-27 10:13:00,0
S000390,2025-11-03,consumption,快递点,3.34,3.0,2025-11-03 14:34:00,0
S000390,2025-11-05,consumption,食堂一楼,22.42,3.0,2025-11-05 15:16:00,2
S000390,2025-11-11,consumption,开水房,4.83,3.0,2025-11-11 08:54:00,1
S000390,2025-11-25,access,图书馆,0.0,1.0,2025-11-25 10:46:00,1
S000391,2025-09-16,consumption,食堂三楼,16.85,1.0,2025-09-16 06:56:00,1
S000391,2025-10-01,consumption,开水房,1.92,3.0,2025-10-01 15:49:00,2
S000391,2025-10-02,consumption,开水房,1.02,1.0,2025-10-02 14:25:00,3
S000391,2025-10-07,consumption,食堂二楼,19.82,3.0,2025-10-07 21:42:00,1
S000391,2025-10-16,consumption,校园超市,3.855,1.0,2025-10-16 16:13:00,3
S000391,2025-10-17,consumption,食堂三楼,43.56,3.0,2025-10-17 14:50:00,4
S000391,2025-10-18,consumption,校园超市,25.51,1.0,2025-10-18 21:55:00,5
S000391,2025-10-31,consumption,食堂三楼,25.96,2.0,2025-10-31 08:51:00,4
S000391,2025-11-24,consumption,快递点,2.23,2.0,2025-11-24 07:32:00,0
S000391,2025-11-27,access,宿舍楼,0.0,1.0,2025-11-27 09:52:00,3
S000392,2025-09-22,consumption,食堂二楼,3.855,3.0,2025-09-22 06:04:00,0
S000392,2025-09-23,access,图书馆,0.0,1.0,2025-09-23 13:05:00,1
S000392,2025-09-24,consumption,快递点,3.18,1.0,2025-09-24 06:16:00,2
S000392,2025-09-28,consumption,校园超市,6.36,3.0,2025-09-28 21:22:00,6
S000392,2025-10-02,access,宿舍楼,0.0,1.0,2025-10-02 18:29:00,3
S000392,2025-10-05,consumption,开水房,0.91,3.0,2025-10-05 18:37:00,6
S000392,2025-10-25,access,宿舍楼,0.0,1.0,2025-10-25 08:04:00,5
S000392,2025-11-12,access,宿舍楼,0.0,1.0,2025-11-12 16:27:00,2
S000392,2025-11-19,access,宿舍楼,0.0,1.0,2025-11-19 09:08:00,2
S000392,2025-11-24,consumption,食堂三楼,17.57,1.0,2025-11-24 12:36:00,0
S000393,2025-09-04,access,宿舍楼,0.0,1.0,2025-09-04 11:14:00,3
S000393,2025-09-04,access,宿舍楼,0.0,1.5,2025-09-04 18:17:00,3
S000393,2025-09-12,consumption,校园超市,14.04,2.0,2025-09-12 15:12:00,4
S000393,2025-09-16,consumption,食堂二楼,46.55,1.0,2025-09-16 08:22:00,1
S000393,2025-11-01,consumption,快递点,3.21,1.0,2025-11-01 10:28:00,5
S000393,2025-11-06,consumption,食堂一楼,46.550000000000004,1.0,2025-11-06 19:31:00,3
S000393,2025-11-08,consumption,校园超市,3.855,2.0,2025-11-08 07:36:00,5
S000393,2025-11-19,consumption,浴室,2.39,1.0,2025-11-19 12:40:00,2
S000393,2025-11-23,consumption,快递点,0.63,2.0,2025-11-23 22:34:00,6
S000393,2025-11-27,consumption,开水房,3.62,1.0,2025-11-27 09:38:00,3
S000394,2025-09-07,consumption,校园超市,39.73,3.0,2025-09-07 20:25:00,6
S000394,2025-09-15,access,宿舍楼,0.0,1.0,2025-09-15 10:36:00,0
S000394,2025-09-26,consumption,食堂三楼,16.07,2.0,2025-09-26 07:16:00,4
S000394,2025-10-07,consumption,校园超市,21.21,2.0,2025-10-07 21:00:00,1
S000394,2025-10-10,consumption,开水房,3.93,2.0,2025-10-10 18:19:00,4
S000394,2025-10-13,consumption,校园超市,12.0,1.0,2025-10-13 17:20:00,0
S000394,2025-11-12,consumption,食堂二楼,20.75,2.0,2025-11-12 20:05:00,2
S000394,2025-11-13,consumption,校园超市,29.6,2.0,2025-11-13 08:26:00,3
S000394,2025-11-29,consumption,食堂二楼,41.06,1.0,2025-11-29 18:17:00,5
S000394,2025-11-29,consumption,食堂三楼,20.05,1.0,2025-11-29 07:44:00,5
S000395,2025-09-21,consumption,校园超市,9.35,2.0,2025-09-21 12:27:00,6
S000395,2025-10-02,access,宿舍楼,0.0,1.0,2025-10-02 14:37:00,3
S000395,2025-10-04,access,宿舍楼,0.0,1.0,2025-10-04 13:19:00,5
S000395,2025-10-07,consumption,校园超市,3.855,1.0,2025-10-07 15:21:00,1
S000395,2025-10-09,consumption,食堂一楼,30.32,2.0,2025-10-09 15:58:00,3
S000395,2025-10-18,consumption,开水房,17.39,2.0,2025-10-18 17:07:00,5
S000395,2025-10-28,consumption,浴室,4.46,2.0,2025-10-28 14:01:00,1
S000395,2025-11-07,consumption,浴室,4.28,2.0,2025-11-07 18:22:00,4
S000395,2025-11-12,access,图书馆,0.0,1.0,2025-11-12 20:38:00,2
S000395,2025-11-30,consumption,食堂一楼,14.39,2.0,2025-11-30 09:25:00,6
S000396,2025-09-07,consumption,浴室,3.855,3.0,2025-09-07 21:46:00,6
S000396,2025-09-08,consumption,食堂一楼,49.71,2.0,2025-09-08 07:30:00,0
S000396,2025-09-09,consumption,浴室,1.51,2.5,2025-09-09 06:09:00,1
S000396,2025-09-21,consumption,食堂一楼,24.83,3.0,2025-09-21 20:08:00,6
S000396,2025-09-28,access,宿舍楼,0.0,1.0,2025-09-28 09:15:00,6
S000396,2025-10-09,consumption,校园超市,18.85,2.0,2025-10-09 18:59:00,3
S000396,2025-10-12,consumption,快递点,2.83,1.0,2025-10-12 15:40:00,6
S000396,2025-11-07,access,图书馆,0.0,1.0,2025-11-07 10:14:00,4
S000396,2025-11-14,consumption,快递点,1.07,1.0,2025-11-14 06:02:00,4
S000396,2025-11-30,access,宿舍楼,1.07,1.0,2025-11-30 16:30:00,6
S000397,2025-09-11,access,图书馆,0.0,1.0,2025-09-11 09:16:00,3
S000397,2025-09-24,consumption,校园超市,17.29,1.0,2025-09-24 10:02:00,2
S000397,2025-10-02,consumption,校园超市,15.855,2.0,2025-10-02 11:16:00,3
S000397,2025-10-12,consumption,食堂二楼,14.42,2.5,2025-10-12 08:14:00,6
S000397,2025-10-16,consumption,快递点,7.21,3.0,2025-10-16 20:21:00,3
S000397,2025-10-21,access,宿舍楼,0.0,1.0,2025-10-21 12:21:00,1
S000397,2025-10-23,consumption,食堂一楼,44.42,1.0,2025-10-23 15:14:00,3
S000397,2025-11-09,consumption,食堂一楼,24.35,1.0,2025-11-09 15:56:00,6
S000397,2025-11-14,consumption,开水房,4.28,1.0,2025-11-14 23:27:00,4
S000397,2025-11-30,consumption,食堂三楼,30.76,1.0,2025-11-30 14:44:00,6
S000398,2025-09-12,consumption,校园超市,3.855,2.0,2025-09-12 15:04:00,4
S000398,2025-09-18,consumption,食堂二楼,27.04,3.0,2025-09-18 13:00:00,3
S000398,2025-09-21,consumption,浴室,3.24,2.0,2025-09-21 19:25:00,6
S000398,2025-10-11,consumption,食堂二楼,28.87,3.0,2025-10-11 17:03:00,5
S000398,2025-10-14,consumption,快递点,2.02,1.0,2025-10-14 12:12:00,1
S000398,2025-10-30,consumption,食堂一楼,32.78,2.0,2025-10-30 12:53:00,3
S000398,2025-11-09,access,图书馆,0.0,1.0,2025-11-09 16:50:00,6
S000398,2025-11-14,access,图书馆,0.0,1.0,2025-11-14 20:41:00,4
S000398,2025-11-23,consumption,开水房,4.54,3.0,2025-11-23 14:24:00,6
S000398,2025-11-24,consumption,浴室,2.37,3.0,2025-11-24 18:50:00,0
S000399,2025-09-02,consumption,校园超市,22.98,1.0,2025-09-02 21:39:00,1
S000399,2025-09-17,consumption,校园超市,49.99,1.0,2025-09-17 06:05:00,2
S000399,2025-09-18,consumption,食堂三楼,20.56,2.0,2025-09-18 09:13:00,3
S000399,2025-09-23,access,宿舍楼,0.0,1.0,2025-09-23 21:10:00,1
S000399,2025-09-26,consumption,校园超市,26.33,1.0,2025-09-26 08:46:00,4
S000399,2025-09-27,access,图书馆,0.0,1.0,2025-09-27 08:14:00,5
S000399,2025-10-01,consumption,食堂三楼,14.83,3.0,2025-10-01 10:02:00,2
S000399,2025-10-06,consumption,食堂二楼,47.41,1.0,2025-10-06 08:57:00,0
S000399,2025-11-18,consumption,快递点,1.92,3.0,2025-11-18 07:11:00,1
S000399,2025-11-28,consumption,校园超市,15.86,2.0,2025-11-28 17:59:00,4
S000400,2025-09-09,consumption,食堂三楼,18.1,3.0,2025-09-09 07:51:00,1
S000400,2025-09-14,access,宿舍楼,0.0,1.0,2025-09-14 21:20:00,6
S000400,2025-09-17,consumption,食堂三楼,47.4,1.0,2025-09-17 20:52:00,2
S000400,2025-10-04,consumption,浴室,4.04,3.0,2025-10-04 11:59:00,5
S000400,2025-10-04,consumption,食堂三楼,23.13,3.0,2025-10-04 23:14:00,5
S000400,2025-10-23,access,宿舍楼,0.0,1.0,2025-10-23 23:29:00,3
S000400,2025-10-29,access,图书馆,0.0,1.0,2025-10-29 18:51:00,2
S000400,2025-11-08,access,宿舍楼,0.0,1.0,2025-11-08 10:50:00,5
S000400,2025-11-14,access,宿舍楼,0.0,1.0,2025-11-14 18:25:00,4
S000400,2025-11-26,consumption,食堂二楼,8.49,2.0,2025-11-26 22:55:00,2
S000401,2025-09-05,access,图书馆,0.0,1.0,2025-09-05 17:09:00,4
S000401,2025-09-07,access,宿舍楼,0.0,1.0,2025-09-07 15:44:00,6
S000401,2025-09-19,access,宿舍楼,0.0,1.0,2025-09-19 14:15:00,4
S000401,2025-09-24,consumption,食堂一楼,14.88,1.0,2025-09-24 07:07:00,2
S000401,2025-10-16,consumption,浴室,3.28,3.0,2025-10-16 17:11:00,3
S000401,2025-11-02,consumption,食堂二楼,24.25,2.0,2025-11-02 08:50:00,6
S000401,2025-11-07,consumption,浴室,0.69,3.0,2025-11-07 17:44:00,4
S000401,2025-11-08,consumption,食堂三楼,46.92,3.0,2025-11-08 10:15:00,5
S000401,2025-11-10,consumption,开水房,3.26,3.0,2025-11-10 08:29:00,0
S000401,2025-11-16,consumption,快递点,0.99,1.0,2025-11-16 11:11:00,6
S000402,2025-09-03,consumption,快递点,3.855,3.0,2025-09-03 16:00:00,2
S000402,2025-09-25,access,图书馆,0.0,1.0,2025-09-25 19:34:00,3
S000402,2025-09-26,consumption,食堂三楼,32.25,2.0,2025-09-26 15:28:00,4
S000402,2025-09-29,consumption,食堂二楼,19.06,1.0,2025-09-29 06:23:00,0
S000402,2025-10-05,consumption,快递点,1.25,2.0,2025-10-05 18:49:00,6
S000402,2025-10-08,consumption,食堂一楼,37.35,2.0,2025-10-08 11:24:00,2
S000402,2025-10-25,consumption,食堂二楼,20.17,1.0,2025-10-25 16:26:00,5
S000402,2025-11-04,consumption,食堂一楼,21.77,3.0,2025-11-04 16:12:00,1
S000402,2025-11-26,consumption,快递点,1.67,3.0,2025-11-26 18:54:00,2
S000402,2025-11-27,consumption,食堂三楼,20.42,3.0,2025-11-27 11:25:00,3
S000403,2025-09-10,consumption,快递点,4.8,2.0,2025-09-10 12:02:00,2
S000403,2025-09-19,access,图书馆,0.0,1.0,2025-09-19 08:41:00,4
S000403,2025-09-20,consumption,食堂三楼,52.49,3.0,2025-09-20 18:14:00,5
S000403,2025-09-22,consumption,食堂三楼,55.02,3.0,2025-09-22 10:01:00,0
S000403,2025-09-30,consumption,校园超市,9.6,2.0,2025-09-30 21:20:00,1
S000403,2025-10-18,consumption,食堂二楼,45.09,1.0,2025-10-18 15:07:00,5
S000403,2025-10-19,consumption,开水房,1.67,3.0,2025-10-19 06:41:00,6
S000403,2025-10-24,consumption,校园超市,15.52,2.0,2025-10-24 23:05:00,4
S000403,2025-10-26,consumption,开水房,3.74,1.0,2025-10-26 19:11:00,6
S000403,2025-11-19,access,图书馆,0.0,1.0,2025-11-19 08:27:00,2
S000404,2025-09-14,consumption,浴室,3.92,1.0,2025-09-14 07:17:00,6
S000404,2025-09-18,access,图书馆,0.0,1.0,2025-09-18 08:50:00,3
S000404,2025-09-20,access,宿舍楼,0.0,1.0,2025-09-20 23:31:00,5
S000404,2025-10-08,consumption,食堂一楼,19.77,3.0,2025-10-08 17:34:00,2
S000404,2025-10-12,consumption,浴室,0.76,2.0,2025-10-12 15:48:00,6
S000404,2025-10-20,consumption,浴室,4.62,2.0,2025-10-20 20:40:00,0
S000404,2025-10-22,consumption,食堂一楼,30.02,1.0,2025-10-22 09:33:00,2
S000404,2025-11-13,consumption,快递点,1.51,1.0,2025-11-13 08:52:00,3
S000404,2025-11-22,consumption,快递点,1.18,1.0,2025-11-22 08:23:00,5
S000404,2025-11-25,consumption,食堂一楼,40.41,1.0,2025-11-25 12:46:00,1
S000405,2025-09-19,consumption,食堂二楼,15.61,1.0,2025-09-19 06:19:00,4
S000405,2025-09-24,consumption,食堂二楼,24.24,3.0,2025-09-24 19:51:00,2
S000405,2025-09-28,access,图书馆,0.0,1.0,2025-09-28 12:46:00,6
S000405,2025-10-22,consumption,快递点,2.3,2.0,2025-10-22 09:38:00,2
S000405,2025-10-26,access,图书馆,0.0,1.0,2025-10-26 12:42:00,6
S000405,2025-11-02,access,图书馆,0.0,1.5,2025-11-02 09:30:00,6
S000405,2025-11-07,consumption,快递点,1.91,2.0,2025-11-07 18:40:00,4
S000405,2025-11-18,consumption,快递点,3.92,3.0,2025-11-18 14:36:00,1
S000405,2025-11-28,consumption,食堂三楼,28.85,1.0,2025-11-28 14:34:00,4
S000405,2025-11-28,consumption,开水房,1.22,3.0,2025-11-28 12:07:00,4
S000406,2025-09-03,access,图书馆,0.0,1.0,2025-09-03 19:00:00,2
S000406,2025-09-08,consumption,食堂二楼,44.43,3.0,2025-09-08 11:34:00,0
S000406,2025-10-12,consumption,食堂三楼,27.13,2.0,2025-10-12 14:15:00,6
S000406,2025-10-14,consumption,校园超市,13.85,1.0,2025-10-14 09:00:00,1
S000406,2025-10-21,consumption,校园超市,16.33,1.0,2025-10-21 20:48:00,1
S000406,2025-10-26,access,图书馆,8.165,1.0,2025-10-26 10:54:00,6
S000406,2025-11-07,access,图书馆,0.0,1.0,2025-11-07 13:35:00,4
S000406,2025-11-10,consumption,食堂二楼,0.0,2.0,2025-11-10 19:26:00,0
S000406,2025-11-12,access,图书馆,0.0,1.0,2025-11-12 08:28:00,2
S000406,2025-11-28,consumption,校园超市,25.19,3.0,2025-11-28 11:42:00,4
S000407,2025-09-14,consumption,食堂一楼,19.35,1.0,2025-09-14 10:42:00,6
S000407,2025-09-24,consumption,浴室,3.78,1.0,2025-09-24 22:30:00,2
S000407,2025-10-12,access,图书馆,0.0,1.0,2025-10-12 14:57:00,6
S000407,2025-10-29,consumption,校园超市,32.12,3.0,2025-10-29 15:49:00,2
S000407,2025-11-01,consumption,开水房,0.87,2.0,2025-11-01 09:56:00,5
S000407,2025-11-04,access,图书馆,0.0,1.0,2025-11-04 11:45:00,1
S000407,2025-11-11,access,图书馆,0.0,1.0,2025-11-11 21:32:00,1
S000407,2025-11-17,consumption,开水房,2.93,3.0,2025-11-17 13:22:00,0
S000407,2025-11-18,access,图书馆,0.0,2.0,2025-11-18 11:52:00,1
S000407,2025-11-20,access,宿舍楼,0.0,1.0,2025-11-20 11:25:00,3
S000408,2025-09-10,consumption,校园超市,6.84,3.0,2025-09-10 20:26:00,2
S000408,2025-09-15,consumption,浴室,3.63,2.0,2025-09-15 19:37:00,0
S000408,2025-09-27,consumption,浴室,3.17,1.0,2025-09-27 16:20:00,5
S000408,2025-10-16,consumption,食堂一楼,26.13,1.0,2025-10-16 16:28:00,3
S000408,2025-10-18,consumption,快递点,2.3,2.0,2025-10-18 11:39:00,5
S000408,2025-11-01,consumption,食堂一楼,37.93,3.0,2025-11-01 07:27:00,5
S000408,2025-11-08,consumption,快递点,3.44,2.0,2025-11-08 13:49:00,5
S000408,2025-11-08,consumption,浴室,3.62,2.0,2025-11-08 21:11:00,5
S000408,2025-11-20,access,图书馆,0.0,1.0,2025-11-20 08:40:00,3
S000408,2025-11-26,consumption,开水房,4.2,1.0,2025-11-26 18:24:00,2
S000409,2025-09-01,consumption,浴室,2.56,3.0,2025-09-01 21:16:00,0
S000409,2025-09-10,access,图书馆,0.0,1.0,2025-09-10 20:38:00,2
S000409,2025-09-29,consumption,开水房,2.46,3.0,2025-09-29 06:48:00,0
S000409,2025-10-02,consumption,校园超市,11.68,3.0,2025-10-02 16:13:00,3
S000409,2025-10-27,access,图书馆,0.0,1.0,2025-10-27 17:55:00,0
S000409,2025-10-27,consumption,校园超市,9.02,2.0,2025-10-27 06:35:00,0
S000409,2025-11-04,access,图书馆,0.0,1.0,2025-11-04 14:29:00,1
S000409,2025-11-11,consumption,浴室,4.33,2.0,2025-11-11 18:17:00,1
S000409,2025-11-17,consumption,食堂三楼,64.68,3.0,2025-11-17 21:09:00,0
S000409,2025-11-19,consumption,浴室,64.68,2.0,2025-11-19 08:48:00,2
S000410,2025-09-08,consumption,浴室,1.31,3.0,2025-09-08 14:22:00,0
S000410,2025-09-14,consumption,校园超市,48.8,1.0,2025-09-14 06:09:00,6
S000410,2025-09-22,consumption,食堂一楼,26.84,1.0,2025-09-22 18:08:00,0
S000410,2025-10-22,access,图书馆,0.0,1.0,2025-10-22 14:18:00,2
S000410,2025-10-29,consumption,校园超市,26.59,2.0,2025-10-29 23:38:00,2
